fecha	hora	real	programado	desviacion	porcentaje
2020-05-09	11	8582,70948695811	8075,03399736934	-507,675489588771	-6,28697649761177446400
2020-05-09	12	8775,011395415	8340,87465470934	-434,13674070566	-5,20493064190267047500
2020-05-09	13	8800,0264618122	8481,51231801934	-318,51414379286	-3,75539328188161580800
2020-05-09	14	8831,04648455239	8626,08205200934	-204,964432543049	-2,37610112339825297300
2020-05-09	15	8778,5840471515	8658,93819009934	-119,645857052161	-1,38176130173748657200
2020-05-09	16	8691,20439082229	8605,68512067934	-85,5192701429496	-0,99375318691881951100
2020-05-09	17	8745,9378719353	8583,56819430933	-162,369677625971	-1,89163380485073372400
2020-05-09	18	8900,7652705264	8666,72243382935	-234,04283669705	-2,70047689289662976000
2020-05-09	19	9424,11513226471	9213,08336204935	-211,031770215359	-2,29056616468536199500
2020-05-09	20	9531,1251109397	9263,18105678934	-267,944054150359	-2,89257062458012245800
2020-05-10	1	8260,4301752905	8417,98223037935	157,55205508885	1,87161306328571372900
2020-05-10	2	7903,1389609136	7742,57309535934	-160,56586555426	-2,07380496866730567500
2020-05-10	3	7659,4592181845	7456,98442560934	-202,47479257516	-2,71523689763660697900
2020-05-10	4	7479,8009765598	7349,03312959934	-130,76784696046	-1,77938845361538461000
2020-05-10	5	7387,9765852756	7293,41158638934	-94,5649988862597	-1,29658113718322095300
2020-05-10	6	7364,3783940487	7206,78020990934	-157,59818413936	-2,18680436407179617400
2020-05-10	7	7389,5565958723	7183,11481014934	-206,44178572296	-2,87398699838779254900
2020-05-10	8	7218,8958305809	7271,96581794935	53,0699873684498	0,72978873522008953400
2020-05-10	9	7268,7615257909	7223,64708760934	-45,1144381815602	-0,62453823718692749500
2020-05-10	10	7607,3013653349	7436,33002777934	-170,97133755556	-2,29913595707661178900
2020-05-10	11	7965,7634398918	7777,44967034934	-188,31376954246	-2,42127917921970304800
2020-05-10	12	8091,1571600098	8004,04226740934	-87,1148926004598	-1,08838621399054888200
2020-05-10	13	8213,8769260023	8203,06122039934	-10,8157056029595	-0,13184962677180863100
2020-05-10	14	8315,1188557059	8378,05590681934	62,9370511134402	0,75121307154577980900
2020-05-10	15	8284,3473899896	8399,04642207935	114,699032089749	1,36561969449566379300
2020-05-10	16	8084,727964617	8322,42096906934	237,693004452341	2,85605601225578439900
2020-05-10	17	8112,3408547328	8365,82426556934	253,483410836539	3,02998727668454162100
2020-05-10	18	8294,8487197776	8476,26313923935	181,414419461751	2,14026412915291961000
2020-05-10	19	9022,8168103427	9080,25507007935	57,4382597366512	0,63256218347783992300
2020-05-10	20	9152,43694978	9261,71755058935	109,28060080935	1,17991722606997616600
2020-05-11	1	8186,873839811	8290,13991417935	103,26607436835	1,24564935498525203600
2020-05-11	2	7893,9345601786	7773,40517457934	-120,52938559926	-1,55053522738550009400
2020-05-11	3	7713,5051839734	7607,90527279934	-105,599911174059	-1,38802873310754770300
2020-05-11	4	7615,3412357689	7564,31906109934	-51,0221746695606	-0,67451113917113683000
2020-05-11	5	7525,0226581577	7522,26280880934	-2,75984934836015	-0,03668908436870995500
2020-05-11	6	7579,5004299961	7472,69934840934	-106,80108158676	-1,42921689482253800900
2020-05-11	7	7716,1657309365	7652,81365952934	-63,3520714071601	-0,82782717867791846100
2020-05-11	8	7945,5053268176	8001,41999330935	55,9146664917498	0,69880929308178653200
2020-05-11	9	8420,2163628874	8479,23424861934	59,0178857319388	0,69602848560940024600
2020-05-11	10	8958,9945641079	8785,10645328934	-173,88811081856	-1,97935120926682008400
2020-05-11	11	9187,5326407464	9097,62477778934	-89,9078629570595	-0,98825644223707465200
2020-05-11	12	9326,7269858356	9231,71857188935	-95,0084139462488	-1,02915197431982068300
2020-05-11	13	9378,7812173313	9358,74566260935	-20,0355547219497	-0,21408376126724984000
2020-05-11	14	9360,0362399993	9521,83884181934	161,802601820042	1,69927893664209862400
2020-05-11	15	9425,965075219	9528,82679724935	102,861722030351	1,07947939677152805500
2020-05-11	16	9338,2408989039	9585,63715301935	247,396254115451	2,58090568384934562500
2020-05-11	17	9314,6628304663	9545,70751023934	231,044679773038	2,42040393051227069500
2020-05-11	18	9344,4950221701	9422,86663998935	78,3716178192499	0,83171736174904071300
2020-05-11	19	9872,6837203833	9717,49964756935	-155,18407281395	-1,59695475628616442300
2020-05-11	20	9981,6204705549	9837,53924161934	-144,08122893556	-1,46460639593690751900
2020-05-12	1	8467,88928005219	8538,06173804934	70,1724579971506	0,82187808134990889600
2020-05-12	2	8095,00648552001	8225,16647584934	130,159990329331	1,58246025428792955900
2020-05-12	3	7808,3566924991	7966,77513197934	158,41843948024	1,98848890367614836600
2020-05-12	4	7716,7390009992	7864,49947531934	147,76047432014	1,87882871356082261500
2020-05-12	5	7708,6344829804	7855,67718397934	147,04270099894	1,87180172447532582100
2020-05-12	6	7745,0316726196	7828,31760904934	83,2859364297401	1,06390594491801959800
2020-05-12	7	7930,4109073806	8005,72223517935	75,3113277987495	0,94071872076463968100
2020-05-12	8	8166,04928869691	8095,67677708934	-70,3725116075693	-0,86926039101168901300
2020-05-12	9	8679,7142453484	8475,41508528934	-204,299160059059	-2,41049149809380084100
2020-05-12	10	9197,44174258391	8884,75392786936	-312,687814714549	-3,51937506939524450000
2020-05-12	11	9508,30294490781	9195,11549483934	-313,18745006847	-3,40601975303347847000
2020-05-12	12	9669,6174517376	9342,60978641934	-327,00766531826	-3,50017471342543736800
2020-05-12	13	9652,1390664126	9410,02379156934	-242,11527484326	-2,57295071942513819300
2020-05-12	14	9744,0352137969	9431,21343947934	-312,821774317561	-3,31687726425615337500
2020-05-12	15	9754,01708499559	9475,88873693933	-278,12834805626	-2,93511622790638867100
2020-05-12	16	9593,2660977992	9378,28443167934	-214,98166611986	-2,29233467683773275000
